city,state_id,state_name,county_name,lat,lng,zips,id
Red River,NM,New Mexico,Taos,36.7041,-105.4064,87558,1840021630
Carter Springs,NV,Nevada,Douglas,38.8619,-119.6413,89410,1840039791
Houston,DE,Delaware,Kent,38.9174,-75.5039,19954,1840005809
Eminence,MO,Missouri,Shannon,37.1509,-91.3586,65466,1840008758
Shiloh,AL,Alabama,DeKalb,34.4604,-85.8767,35986 35971,1840017915
Brady,NE,Nebraska,Lincoln,41.0223,-100.3676,69123,1840011648
Klickitat,WA,Washington,Klickitat,45.8180,-121.1626,98628,1840017404
Millingport,NC,North Carolina,Stanly,35.3763,-80.3113,28127 28001,1840024952
Moran,KS,Kansas,Allen,37.9166,-95.1716,66755,1840008695
Dupont City,WV,West Virginia,Kanawha,38.2657,-81.5691,25015,1840120892
German Valley,IL,Illinois,Stephenson,42.2143,-89.4844,61039,1840011114
Willow Lake,SD,South Dakota,Clark,44.6279,-97.6386,57278,1840002151
Wardell,MO,Missouri,Pemiscot,36.3539,-89.8170,63879,1840010904
Weston,PA,Pennsylvania,Luzerne,40.9428,-76.1400,18256 18249,1840026333
Ghent,MN,Minnesota,Lyon,44.5116,-95.8926,56239,1840007878
Lyons,TX,Texas,Burleson,30.3985,-96.5499,77863 77879,1840036495
Thayer,KS,Kansas,Neosho,37.4851,-95.4845,66776,1840009886
Novinger,MO,Missouri,Adair,40.2341,-92.7066,63559,1840008371
Otterville,MO,Missouri,Cooper,38.7030,-93.0027,65348,1840009712
Fruitvale,TX,Texas,Van Zandt,32.6834,-95.8036,75127,1840020736
Bazine,KS,Kansas,Ness,38.4462,-99.6930,67516,1840007479
Azure,MT,Montana,Hill,48.3050,-109.8073,59521,1840032851
Canova,NM,New Mexico,Rio Arriba,36.1649,-105.9857,87582,1840024823
Ironville,KY,Kentucky,Boyd,38.4562,-82.6978,41102,1840030479
Rose Creek,MN,Minnesota,Mower,43.6045,-92.8289,55970,1840009006
Clifton,KS,Kansas,Washington,39.5682,-97.2808,66937,1840007284
Bussey,IA,Iowa,Marion,41.2054,-92.8843,50044,1840007114
Branson West,MO,Missouri,Stone,36.7023,-93.3779,65737,1840007652
Williams Creek,IN,Indiana,Marion,39.9001,-86.1502,46240,1840010576
Sigurd,UT,Utah,Sevier,38.8494,-111.9680,84657,1840022480
Rock Ridge,CT,Connecticut,Western Connecticut,41.0345,-73.6484,06831,1840044699
Browns Valley,MN,Minnesota,Traverse,45.5947,-96.8327,56219,1840004013
New Auburn,MN,Minnesota,Sibley,44.6728,-94.2320,55336 55366,1840007868
Hatton,WA,Washington,Adams,46.7735,-118.8277,99326 99344,1840021133
Centenary,SC,South Carolina,Marion,34.0258,-79.3524,29571 29519,1840035724
New Era,MI,Michigan,Oceana,43.5595,-86.3477,49446,1840010957
Edgington,IL,Illinois,Rock Island,41.3869,-90.7637,61284,1840052787
Walland,TN,Tennessee,Blount,35.7320,-83.8069,37886,1840025790
Cochiti Lake,NM,New Mexico,Sandoval,35.6478,-106.3425,87083,1840024904
Fromberg,MT,Montana,Carbon,45.3920,-108.9065,59029,1840021215
Nevis,MN,Minnesota,Hubbard,46.9646,-94.8423,56467,1840007723
Wilburton Number One,PA,Pennsylvania,Columbia,40.8127,-76.3931,17888,1840035261
Diablock,KY,Kentucky,Perry,37.2295,-83.1709,41701,1840026855
Riverside,WA,Washington,Okanogan,48.5048,-119.5100,98849,1840021059
Clermont,IA,Iowa,Fayette,42.9999,-91.6523,52135,1840006887
Arlington,IA,Iowa,Fayette,42.7488,-91.6710,50606,1840006888
Rough Rock,AZ,Arizona,Apache,36.4106,-109.8691,86503,1840019000
Highland Haven,TX,Texas,Burnet,30.6074,-98.3951,78654,1840020868
Fort Cobb,OK,Oklahoma,Caddo,35.1042,-98.4416,73038,1840021766
Saltillo,PA,Pennsylvania,Huntingdon,40.2117,-78.0062,17253,1840001076
Oberlin,PA,Pennsylvania,Dauphin,40.2398,-76.8155,17113,1840035136
Falls Village,CT,Connecticut,Northwest Hills,41.9576,-73.3561,06031,1840026221
Keene,CA,California,Kern,35.2335,-118.6098,93531,1840017821
Fort Wingate,NM,New Mexico,McKinley,35.4708,-108.5439,87316,1840027843
Calumet,OK,Oklahoma,Canadian,35.6014,-98.1248,73014,1840022731
Milton,IA,Iowa,Van Buren,40.6715,-92.1619,52570,1840008305
Cameron,SC,South Carolina,Calhoun,33.5580,-80.7150,29030,1840015665
Green Camp,OH,Ohio,Marion,40.5322,-83.2077,43322 43302,1840012026
Ojo Encino,NM,New Mexico,McKinley,35.9525,-107.3445,87013,1840145459
Iuka,IL,Illinois,Marion,38.6181,-88.7881,62849,1840012843
Nenahnezad,NM,New Mexico,San Juan,36.7354,-108.4252,87416,1840033725
Gates,OR,Oregon,Marion,44.7561,-122.4201,97346,1840019959
Troutville,VA,Virginia,Botetourt,37.4168,-79.8779,24175,1840006380
Racine,WV,West Virginia,Boone,38.1398,-81.6540,25165,1840025688
Leigh,NE,Nebraska,Colfax,41.7023,-97.2398,68643,1840011446
Crescent City,IL,Illinois,Iroquois,40.7716,-87.8564,60928,1840011858
Lake Arthur Estates,PA,Pennsylvania,Butler,40.9616,-80.1483,16051,1840035452
St. Paul,OR,Oregon,Marion,45.2123,-122.9772,97137,1840021223
Huntsville,OH,Ohio,Logan,40.4425,-83.8043,43324,1840012151
Chase Crossing,VA,Virginia,Accomack,37.7604,-75.6658,23357,1840024724
Joffre,PA,Pennsylvania,Washington,40.3809,-80.3532,15053 15019 15021,1840026501
Sacaton Flats Village,AZ,Arizona,Pinal,33.0559,-111.6590,85147 85128,1840042786
Caldwell,AR,Arkansas,St. Francis,35.0788,-90.8135,72326 72322 72335,1840015493
Hammon,OK,Oklahoma,Roger Mills,35.6323,-99.3832,73650,1840021706
Murray,NE,Nebraska,Cass,40.9163,-95.9267,68409,1840011815
Chacra,CO,Colorado,Garfield,39.5770,-107.4510,81601 81647,1840024361
Lucas,KS,Kansas,Russell,39.0587,-98.5378,67648,1840009705
Thornton,TX,Texas,Limestone,31.4111,-96.5738,76687,1840023117
Spokane,LA,Louisiana,Concordia,31.7130,-91.4453,71334,1840025949
La Liga,PR,Puerto Rico,Caguas,18.2894,-66.0508,00725,1630025217
Prairieton,IN,Indiana,Vigo,39.3700,-87.4745,47870 47802,1840055442
Shady Grove,OK,Oklahoma,Cherokee,35.9485,-95.0952,74441 74464,1840136191
Kapowsin,WA,Washington,Pierce,46.9727,-122.2273,98360 98338 98344,1840023832
Wimer,OR,Oregon,Jackson,42.5446,-123.1480,97537,1840025463
Cowiche,WA,Washington,Yakima,46.6719,-120.7120,98923,1840023852
Macdona,TX,Texas,Bexar,29.3205,-98.6973,78002 78054,1840026039
Green Lane,PA,Pennsylvania,Montgomery,40.3363,-75.4709,18054,1840003699
Fossil,OR,Oregon,Wheeler,44.9981,-120.2146,97830,1840019972
Maynard,IA,Iowa,Fayette,42.7738,-91.8774,50655,1840008006
Mannsville,NY,New York,Jefferson,43.7158,-76.0649,13661,1840004114
Bokoshe,OK,Oklahoma,Le Flore,35.1904,-94.7903,74930,1840021793
Thompson,IA,Iowa,Winnebago,43.3700,-93.7747,50478,1840009017
Dodge,NE,Nebraska,Dodge,41.7218,-96.8804,68633,1840011458
La Pica,PR,Puerto Rico,Camuy,18.4652,-66.8619,00627,1630145084
Ravenden,AR,Arkansas,Lawrence,36.2417,-91.2511,72459,1840017732
Valley Grove,WV,West Virginia,Ohio,40.0901,-80.5691,26060 26059,1840005511
Albion,WA,Washington,Whitman,46.7916,-117.2511,99163 99102,1840021136
Bixby,TX,Texas,Cameron,26.1400,-97.8562,78559,1840036177
Paloma,CA,California,Calaveras,38.2594,-120.7633,95252,1840130541
Benton,MS,Mississippi,Yazoo,32.8230,-90.2634,39039,1840032276
Whittemore,MI,Michigan,Iosco,44.2337,-83.8033,48770,1840000316
Almena,KS,Kansas,Norton,39.8913,-99.7097,67622,1840007290
Norbourne Estates,KY,Kentucky,Jefferson,38.2466,-85.6465,40207,1840030542
Nances Creek,AL,Alabama,Calhoun,33.8588,-85.6733,36265 36272,1840022931
Chase,KS,Kansas,Rice,38.3551,-98.3489,67524,1840007500
Glenbeulah,WI,Wisconsin,Sheboygan,43.7982,-88.0464,53073 53023,1840002618
Hamburg,OH,Ohio,Fairfield,39.6519,-82.6608,43130,1840093021
Sidell,IL,Illinois,Vermilion,39.9097,-87.8236,61876,1840012187
Altona,IN,Indiana,DeKalb,41.3521,-85.1525,46738,1840010248
Oxford Junction,IA,Iowa,Jones,41.9838,-90.9544,52323,1840009153
Thayer,IN,Indiana,Newton,41.1734,-87.3336,46381,1840055753
Melfa,VA,Virginia,Accomack,37.6489,-75.7407,23410,1840006325
James Town,WY,Wyoming,Sweetwater,41.5648,-109.5383,82935,1840017466
Empire,GA,Georgia,Dodge,32.3394,-83.2950,31014,1840025914
Allen,NE,Nebraska,Dixon,42.4144,-96.8431,68710,1840010093
Fontana,KS,Kansas,Miami,38.4239,-94.8441,66026,1840008618
East Point,AL,Alabama,Cullman,34.1857,-86.7928,35055,1840025861
Caroline,WI,Wisconsin,Shawano,44.7220,-88.8948,54486 54928,1840023919
Oldwick,NJ,New Jersey,Hunterdon,40.6700,-74.7443,08889 08858,1840081153
Colt,AR,Arkansas,St. Francis,35.1329,-90.8129,72326,1840014619
Little Mountain,SC,South Carolina,Newberry,34.1968,-81.4124,29075,1840016632
Manorville,PA,Pennsylvania,Armstrong,40.7879,-79.5205,16201 16238,1840003521
Littleton,NC,North Carolina,Halifax,36.4343,-77.9110,27850,1840016062
Harrington,WA,Washington,Lincoln,47.4803,-118.2554,99134,1840019819
Palmer,NE,Nebraska,Merrick,41.2224,-98.2599,68864,1840011657
Ewing,MO,Missouri,Lewis,40.0088,-91.7147,63440,1840008383
Clarksville,MO,Missouri,Pike,39.3693,-90.9049,63336,1840007342
Lakeview,NE,Nebraska,Platte,41.4998,-97.3775,68601,1840042682
Jayton,TX,Texas,Kent,33.2502,-100.5748,79528,1840019400
Turkey,NC,North Carolina,Sampson,34.9950,-78.1841,28393,1840016434
Lipan,TX,Texas,Hood,32.5187,-98.0470,76462,1840020750
Wheatley,AR,Arkansas,St. Francis,34.9212,-91.1063,72392,1840015494
Minocqua,WI,Wisconsin,Oneida,45.8795,-89.7037,54548,1840025293
Morgan,TX,Texas,Bosque,32.0155,-97.6061,76671,1840020787
Bowerston,OH,Ohio,Harrison,40.4273,-81.1874,44695,1840012212
Jefferson City,MT,Montana,Jefferson,46.3779,-112.0305,59638,1840017388
Lake Holiday Hideaway,IN,Indiana,Fountain,39.9960,-87.3067,47952,1840001054
Erskine,MN,Minnesota,Polk,47.6651,-96.0139,56535,1840007701
Bruceville,IN,Indiana,Knox,38.7580,-87.4154,47516,1840009730
Fire Island,NY,New York,Suffolk,40.6781,-73.0709,11770 11772 11706 11782,1840005010
Pantego,NC,North Carolina,Beaufort,35.5874,-76.6594,27860,1840016304
Hulbert,OK,Oklahoma,Cherokee,35.9316,-95.1454,74441,1840021701
Hyden,KY,Kentucky,Leslie,37.1620,-83.3780,41749,1840014383
D'Lo,MS,Mississippi,Simpson,31.9869,-89.9011,39062,1840017048
Hulett,WY,Wyoming,Crook,44.6829,-104.5982,82720,1840021246
Burnside,AZ,Arizona,Apache,35.7534,-109.6247,86505,1840027977
Liverpool,TX,Texas,Brazoria,29.3018,-95.2746,77577 77511,1840020975
Portage,OH,Ohio,Wood,41.3232,-83.6468,43451,1840011555
New Alexandria,PA,Pennsylvania,Westmoreland,40.3945,-79.4175,15670,1840001149
Butte Falls,OR,Oregon,Jackson,42.5414,-122.5691,97522,1840021298
Glencoe,OK,Oklahoma,Payne,36.2318,-96.9313,74032,1840021678
Weston,OR,Oregon,Umatilla,45.8165,-118.4258,97886,1840021196
Felicity,OH,Ohio,Clermont,38.8387,-84.0986,45120,1840012706
Big Piney,WY,Wyoming,Sublette,42.5401,-110.1193,83113,1840020061
Thornburg,PA,Pennsylvania,Allegheny,40.4346,-80.0841,15205,1840001266
Caledonia,OH,Ohio,Marion,40.6364,-82.9695,43314,1840010389
Louin,MS,Mississippi,Jasper,32.0722,-89.2627,39338,1840017035
Titanic,OK,Oklahoma,Adair,35.8889,-94.7434,74960,1840024908
Batavia,AR,Arkansas,Boone,36.2498,-93.2160,72601,1840039149
Okay,OK,Oklahoma,Wagoner,35.8545,-95.3141,74446 74467,1840022703
Hildreth,NE,Nebraska,Franklin,40.3378,-99.0458,68947,1840012265
Harrison,GA,Georgia,Washington,32.8263,-82.7258,31035,1840016897
Nankin,OH,Ohio,Ashland,40.9140,-82.2856,44805 44848,1840034292
Clearfield,IA,Iowa,Taylor,40.8028,-94.4836,50840,1840007186
Kent Narrows,MD,Maryland,Queen Anne's,38.9703,-76.2384,21619 21638,1840031484
Collbran,CO,Colorado,Mesa,39.2400,-107.9635,81624,1840022466
Berthold,ND,North Dakota,Ward,48.3170,-101.7478,58718,1840001866
Trimble,OH,Ohio,Athens,39.4859,-82.0800,45782,1840012627
Topsail Beach,NC,North Carolina,Pender,34.3744,-77.6320,28445,1840016604
Long,OK,Oklahoma,Sequoyah,35.4993,-94.5470,74948,1840017832
Holden,UT,Utah,Millard,39.1003,-112.2705,84636,1840021457
Salado,AR,Arkansas,Independence,35.6954,-91.5923,72501 72575,1840027674
Oakwood,OH,Ohio,Paulding,41.0927,-84.3747,45873,1840144033
Annapolis,MO,Missouri,Iron,37.3605,-90.6975,63620,1840007583
Noble,LA,Louisiana,Sabine,31.6899,-93.6832,71462,1840018160
Lefors,TX,Texas,Gray,35.4396,-100.8040,79054,1840022590
Vermillion,MN,Minnesota,Dakota,44.6736,-92.9643,55085,1840010011
Gatewood,WV,West Virginia,Fayette,38.0052,-81.0663,25840,1840122433
Verona,MO,Missouri,Lawrence,36.9631,-93.7936,65769,1840010883
Allensworth,CA,California,Tulare,35.8500,-119.3892,93219,1840024864
Oahe Acres,SD,South Dakota,Hughes,44.4648,-100.3449,57501,1840152053
Naytahwaush,MN,Minnesota,Mahnomen,47.2703,-95.6335,56566,1840003999
Wyandotte,OK,Oklahoma,Ottawa,36.8019,-94.7244,74370,1840022613
Aguilar,CO,Colorado,Las Animas,37.4036,-104.6550,81020,1840021546
Bowdle,SD,South Dakota,Edmunds,45.4512,-99.6565,57428,1840000273
Howard,OH,Ohio,Knox,40.4092,-82.3275,43028,1840026493
Beckwourth,CA,California,Plumas,39.8485,-120.4111,96122,1840017511
Hartford,KS,Kansas,Lyon,38.3084,-95.9566,66854,1840007471
Elmore,MN,Minnesota,Faribault,43.5063,-94.0883,56027,1840007945
Center Point,IN,Indiana,Clay,39.4154,-87.0752,47840,1840009673
Montrose,MO,Missouri,Henry,38.2586,-93.9827,64770,1840008644
Daisy,GA,Georgia,Evans,32.1510,-81.8362,30423 30417,1840014911
Elkhart,IL,Illinois,Logan,40.0136,-89.4727,62634,1840012308
Hatfield,IN,Indiana,Spencer,37.9030,-87.2219,47634,1840026784
